;fcitx Version 0x03 Table file
键码=abcdefghijklmnopqrstuvwxyz;
码长=4
[组词规则]
e2=p11+p12+p21+p22
e3=p11+p21+p31+p32
a4=p11+p21+p31+n11
[数据]
iel 车辆
iem 车门
iew 车位
iex 撤销
iey 彻夜
iez 车子
ifc 陈醋
ifg 晨光
ifj 陈旧
ifl 吃饭了
ifn 沉溺
ifz 趁早
igg 成功
ign 成年
igr 承认
igs 车管所
ihf 长发
ihg 常规
ihh 茶话会
ihj 常见
ihl 常理
ihv 厂长
iij 持久
iiq 传出去
iis 吃素
iix 持续
iiy 持有
ijg 成就感
ijq 产权
ijr 缠绕
ijt 长镜头
ikb 触控板
ikd 揣度
ikq 喘口气
ikt 创可贴
ikj 揣进
ild 闯荡
ilf 差旅费
ilh 窗户
ili 查了查
ill 赤裸裸
ilp 处理品
ilq 处理器
ilt 床头
ilv 车轮战
ilw 窗外
ily 创意
ilz 创造
imd 崇明岛
imm 重命名
imp 触摸屏
imu 触摸式
imv 充满着
imy 沉迷于
inb 吹牛逼
inj 刹那间
inl 吃腻了
inm 处女膜
inp 吹牛皮
inr 成年人
ioy 绰约
iql 出去了
iqt 出气筒
iqu 重庆市
irc 川菜
irg 穿过
irh 穿好
iri 传出
irr 传染
irs 传送
iru 传说
irw 传闻
iry 穿越
isd 冲动
isi 冲茶
isl 冲凉
ism 充满
isn 宠溺
isq 重庆
iss 重塑
ist 冲突
isu 充实
isy 充裕
itg 床头柜
itn 出头鸟
itt 赤条条
itx 长筒靴
ity 差太远
iub 初步
iuc 储存
iuk 出口
iul 处理
iun 出纳
iuq 出去
iut 出头
ivb 成正比
ivd 垂钓
ivg 吹干
ivl 吹了
ivn 吹牛
ivt 吹头
ivv 垂直
ivy 出主意
ivz 吹奏
iwf 吃完饭
iwg 储物柜
iwh 常委会
iwl 吃完了
iww 颤巍巍
iwt 出问题
iwx 储物箱
ixb 插线板
ixf 吃闲饭
ixl 出现了
ixq 吃下去
ixs 储蓄所
ixu 畅销书
ixv 初学者
ixx 持续性
ixy 程序员
ixz 趁现在
iyg 春光
iyh 春花
iyq 春秋
iyr 蠢人
iys 超音速
iyt 春天
iyu 纯属
iyv 纯真
iyz 常用字
izd 抽调
izf 抽风
izk 抽空
izp 臭屁
izq 抽签
izu 抽身
izw 臭味
ibz 成败在此一举
icc 炒菜
ice 超额
icw 朝外
ids 拆散
iec 车次
ieg 彻骨
ien 车内
ieq 车钱
ifa 尘埃
igc 成才
ihb 常备
ihe 嫦娥
ihs 场所
ikc 揣测
ikg 长宽高
ikm 揣摩
iob 辍笔
ioh 绰号
ioj 戳记
iop 戳破
ioq 啜泣
ior 戳入
iqw 出去玩
isa 宠爱
isk 重开
isr 冲入
iva 垂爱
ivs 垂死
ivu 垂首
iyp 淳朴
izc 筹措
ize 丑恶
ifs ??
jav 紧挨着
jbb 进步
jbe 金额
jbf 加班费
jbt 尽头
jbx 进行
jcc 急匆匆
jcl 记错了
jcy 仅次于
jdd 娇滴滴
jdh 机顶盒
jdj 基督教
jdl 几点了
jdu 绝对是
jdy 就等于
jeg 今儿个
jfl 解放了
jfq 解放前
jft 简繁体
jfu 紧肤水
jfv 几分钟
jfx 见分晓
jfp 警匪片
jgg 九宫格
jgi 加工厂
jgj 金刚经
jgm 见个面
jgn 结果呢
jgr 几个人
jgs 见光死
jgw 甲骨文
jgy 几个月
jgz 几个字
jhb 就好比
jhg 脚后跟
jhi 交汇处
jhj 交换机
jhm 激活码
jhu 几乎是
jhx 就好像
jhz 叫花子
jjc 经济舱
jjg 肩胛骨
jjh 几句话
jji 竞技场
jjk 借记卡
jjl 解决了
jjm 解解闷
jjn 近几年
jjr 节假日
jjt 近几天
jju 旧金山
jjw 降降温
jjx 积极性
jkg 经过
jkh 精华
jkk 惊恐
jkp 精品
jlb 俱乐部
jlf 降幅
jli 奖惩
jlp 奖品
jlt 讲台
jlx 江西
jlz 讲座
jmw 键位
jnp 纪念品
jnt 交通
jpp 截屏
jpq 借钱
jpz 节奏
jqc 就此
jqh 就会
jqu 就是
jqv 纠正
jqz 救灾
jri 卷尺
jrl 眷恋
jru 假如说
jrv 捐助
jrw 捐物
jrx 兼容性
jry 金融业
jrz 捐赠
jsj 计算机
jsl 急死了
jsp 窘迫
jsq 计算器
jsr 迥然
jsu 江苏省
jsy 迥异
jtg 晶体管
jtl 决裂
jtn 九头鸟
jui 寄生虫
jun 几十年
jvd 就知道
jvf 鸡爪疯
jvg 九寨沟
jvh 镜中花
jvj 假正经
jvk 急诊科
jvm 就这么
jvr 截止日
jvt 脚趾头
jvu 简直是
jvv 居住证
jvw 急转弯
jvx 集装箱
jwd 经纬度
jwh 居委会
jwj 鸡尾酒
jwl 就为了
jwn 几万年
jwr 局外人
jwu 家务事
jwv 健忘症
jwx 基围虾
jwy 寄望于
jxg 价格
jxk 加快
jxp 教学片
jxs 加速
jxt 家庭
jyi 君臣
jyk 均可
jyn 均能
jys 交易所
jzb 酒糟鼻
jzg 节奏感
jzj 剧作家
jzl 君子兰
jzt 金字塔
jzx 箭在弦上，不得不发
jzy 就在于
jba 紧挨
jdp 鸡蛋碰石头
jfs 疾风扫落叶
jhf 久旱逢甘霖
jhq 饥寒起盗心
jhr 监护人
jln 江南
jlq 将其
jra 见人矮三分
jrg 眷顾
jsx 窘相
jvc 绝知此事要躬行
jwb 巨无霸
jzd 君子动口不动手
jsm ??
kad 卡顿
kai 卡车
kas 卡死
kbd 看不懂
kbg 看不惯
kbj 看不见
kbk 看不看
kbq 看不清
kbt 看不透
kbu 看不上
kbx 可比性
kby 可不要
kbz 哭鼻子
kbp 恐怖片
kcb 拷贝
kcg 考古
kci 考察
kcp 靠谱
kcq 考勤
kcr 考入
kcv 考证
kcw 考完
kcy 考验
kdb 开办
kdk 开口
kdn 开年
kdp 开盘
kdw 开往
kdz 开在
kea 可爱
kel 可怜
ken 可能
kev 克制
kez 苛责
kfl 啃老
kfu 开发商
kfx 开放性
kfy 口服液
kfz 孔夫子
kgb 克格勃
kgd 坑爹
kgl 看过了
kgm 坑蒙
kgq 铿锵
kgv 恐高症
kgx 客观性
khb 抗辩
khd 客户端
khl 伉俪
khq 扛起
khv 扛着
khy 抗议
khz 葵花籽
khp 科幻片
kib 开场白
kid 快车道
kij 空城计
kil 看出来
kix 可持续
kjd 看到
kjf 看法
kjh 看好
kjk 看看
kjp 看破
kjv 看着
kjw 看望
kjx 看下
kjy 堪忧
kjz 看在
kkb 快报
kkg 快感
kki 快车
kkj 快捷
kkm 快慢
kkp 快跑
kku 快说
kkw 快慰
kkx 可靠性
kky 快要
kkz 快走
klb 狂奔
klf 狂风
klh 狂欢
kli 可怜虫
klj 框架
kll 卡路里
klr 狂热
klw 矿物
klx 狂笑
klz 狂躁
kml 喀麦隆
kmu 开幕式
knb 可能吧
knd 跨年度
knl 看腻了
knm 可能吗
knh 困难户
knu 可能是
knx 可能性
kny 肯尼亚
kob 阔别
kog 扩股
koh 括号
koj 扩建
kok 扩孔
kov 扩展
koz 扩增
kpl 堪培拉
kqi 看清楚
kqk 看情况
kql 看起来
kqu 矿泉水
krd 宽带
krf 宽幅
krh 宽厚
kri 宽敞
krj 苦肉计
krk 宽阔
krn 看热闹
krx 款项
kry 宽裕
ksb 空白
ksh 恐慌
ksj 空间
ksk 空空
ksl 空了
ksm 空门
ksp 恐怕
kst 空头
ksw 空位
ksx 可塑性
ksy 空运
kte 卡塔尔
kth 客套话
kti 口头禅
ktu 口头上
kty 口头语
kua 酷爱
kuh 口水话
kui 瞌睡虫
kul 哭了
kun 苦恼
kuq 看上去
kut 苦头
kuw 枯萎
kuz 枯燥
kvl 亏了
kvm 扩展名
kvs 亏损
kvw 魁梧
kwb 勘误表
kwc 开胃菜
kwj 矿务局
kwt 科威特
kwv 矿物质
kwx 开玩笑
kxc 空心菜
kxb 挎包
kxd 夸大
kxh 跨行
kxi 开小差
kxj 科学家
kxk 夸口
kxs 苦行僧
kxu 亏心事
kxv 夸张
kxx 可行性
kxy 跨越
kyb 看一遍
kyd 快一点
kyi 开夜车
kyk 看一看
kym 可以吗
kyn 困难
kyp 鲲鹏
kyr 困扰
kyv 客运站
kyx 看一下
kyy 看一眼
kyz 看样子
kzd 口袋
kzg 口感
kzh 口号
kzi 扣除
kzm 抠门
kzq 扣钱
kzt 口头
kzw 口味
kzx 扣下
kmh 开门红
kaf 咖啡
kah 卡号
kap 卡片
kat 卡通
kav 卡住
kbl 快不了
kca 靠岸
kce 烤鹅
kck 考考
kct 考题
kcx 烤箱
kdr 慨然
kds 开赛
ker 客人
kfd 肯定
kfh 垦荒
kft 恳谈
kgh 坑害
kgi 吭哧
kgp 坑骗
kgr 坑人
kgw 坑洼
khe 口惠而实不至
khk 慷慨
khs 抗诉
kjs 看似
kkh 快活
kks 快速
kla 狂傲
klc 狂草
kln 狂怒
klp 诓骗
kmg 看门狗
kol 阔佬
koq 阔气
kor 扩容
kos 扩散
kou 阔少
kre 款额
krl 宽了
krp 宽屏
krr 宽容
krs 宽松
krv 宽窄
krw 宽慰
ksc 空仓
ksn 空难
kss 控诉
ktr 慷他人之慨
kuf 库房
kur 酷热
kvp 窥破
kvy 溃疡
kwe 可望而不可即
kxp 跨排
kyq 昆曲
kys 困死
kza 口岸
kzr 扣肉
kzs 口算
kzz 口子
lad 拉倒
laf 拉风
lah 拉黑
lam 喇嘛
lap 拉票
las 拉萨
lav 拉着
law 辣味
lax 落下
lbh 老本行
lbj 来不及
lbn 老板娘
lbp 两边跑
lbq 了不起
lbv 留不住
lcg 老公
lci 老抽
lcq 捞取
lct 老头
lcv 老者
lcw 另存为
lcx 老兄
lcz 老早
ldh 来回
ldj 来得及
ldk 离得开
ldl 来了
ldn 老大难
ldt 来头
ldw 来往
ldx 流动性
ldy 老掉牙
ldz 来自
lej 乐见
ley 乐园
lfl 浪费了
lfm 两方面
lft 龙凤胎
lfv 两分钟
lgb 两个半
lgc 冷藏
lgf 驴肝肺
lgh 泸沽湖
lgk 理工科
lgl 冷了
lgn 冷暖
lgp 冷僻
lgq 冷清
lgr 两个人
lgs 冷死
lgu 冷水
lgv 两个钟
lgy 两个月
lgz 两个字
lhb 厉害吧
lhf 浪费
lhl 厉害了
lhn 老黄牛
lhs 朗诵
lht 老糊涂
lhu 两回事
lhv 兰花指
lhx 灵活性
lhz 浪子
ljg 栏杆
lji 龙井茶
ljq 立交桥
ljt 垃圾桶
lkb 领班
lkg 灵感
lkh 灵活
lkl 另类
lku 流口水
llb 两遍
llj 两句
lln 两年
llp 两瓶
llu 理论上
llv 两张
lmf 联防
lml 来没来
lmn 连年
lmq 恋情
lmu 两码事
lmv 龙门阵
lmy 连夜
lni 疗程
lnn 老奶奶
lnt 聊天
lnw 瞭望
log 锣鼓
lol 裸露
lon 落难
lot 裸体
lox 落下
loy 洛阳
lpb 列表
lph 脸皮厚
lpi 列出
lpj 零配件
lpn 列宁
lpp 老婆婆
lpr 列入
lpw 猎物
lpx 列席
lpy 老朋友
lqc 留存
lqg 留给
lqi 流畅
lqk 留空
lqq 六千
lqr 流入
lqt 流通
lqv 留着
lqy 留言
lrc 乱窜
lrf 乱发
lrg 乱搞
lri 卵巢
lrl 利润率
lrm 乱码
lrt 乱套
lrv 乱转
lrz 卵子
lsc 两三次
lsg 两三个
lsj 两三句
lsn 两三年
lsr 累死人
lst 两三天
lsx 龙虾
lsy 类似于
ltd 鹿特丹
lte 老头儿
ltj 落汤鸡
ltl 两条路
ltp 老太婆
ltq 愣头青
ltu 立体声
ltx 老同学
lty 老天爷
luq 录取
lvg 旅馆
lvl 绿了
lvt 旅途
lvv 连轴转
lvy 雷阵雨
lwb 类别
lwe 遛弯儿
lwh 泪痕
lwi 雷池
lwl 累了
lwq 垒球
lwv 累赘
lwx 类型
lxj 连续剧
lxq 拉下去
lxt 旅行团
lxu 两小时
lxv 老想着
lxx 连续性
lxz 两下子
lyc 来一次
lyg 另一个
lyh 莱茵河
lym 另一面
lyt 论坛
lyu 露一手
lyv 另一种
lyx 沦陷
lzk 镂空
lzp 楼盘
lzq 漏气
lzt 楼梯
lzu 楼上
lzx 楼下
lzz 乱糟糟
lko 昤
laq 拉起
lar 腊肉
lay 腊月
ldp 赖皮
lel 勒令
leq 乐趣
les 勒索
let 乐天
lez 乐子
lga 冷傲
lgi 冷场
lhp 老虎屁股摸不得
ljn 烂泥
ljr 懒人
lkf 零分
lmk 脸孔
lpm 列明
lrh 乱花
lru 乱说
lry 乱用
lsi 龙床
lsp 龙袍
lsq 隆起
lti 略称
lun 颅内
lvz 屡遭
lwp 雷劈
lxf 量小非君子
lzw 漏网
laa ??
mab 麻痹
mad 妈的
mah 马虎
maj 麻将
mal 马路
mat 马桶
max 马戏
may 蚂蚁
mbb 民办
mbg 敏感
mbh 民航
mbj 民间
mbn 闽南
mbr 明白人
mbt 摸不透
mbv 明摆着
mbz 民族
mcb 毛病
mch 冒汗
mci 冒出
mcr 毛绒
mct 矛头
mcy 毛衣
mcz 帽子
mdb 迈步
mdh 忙得很
mdm 面对面
mdq 卖钱
mdx 目的性
meg 明儿个
meq 门儿清
met 马耳他
mfb 门边
mfk 门口
mfl 麻烦了
mfn 门内
mfp 门票
mfq 门前
mfr 门人
mfs 门锁
mfu 门市
mfv 每分钟
mfw 马蜂窝
mfx 没发现
mfy 没反应
mgf 没工夫
mgg 蒙古
mgh 梦幻
mgl 懵了
mgp 冒个泡
mgr 每个人
mhe 眯会儿
mhg 芒果
mhh 明晃晃
mhm 盲目
mhp 马后炮
mhq 灭火器
mhr 茫然
mht 明后天
mhv 忙着
mhy 模糊音
mia 谜案
min 迷你
mis 米色
mit 谜团
miu 迷上
miv 迷住
miw 迷雾
mix 没出息
mjf 满分
mjl 孟加拉
mjm 慢慢
mjp 满屏
mjq 满腔
mjr 慢热
mjv 瞒着
mke 名额
mkf 麦克风
mkg 名贵
mkh 名画
mkl 命令
mkn 没可能
mkp 名片
mkq 明确
mks 马克思
mkt 明天
mku 明说
mkw 名为
mkz 名字
mld 没料到
mlh 茉莉花
mli 美联储
mlj 美利坚
mll 毛利率
mlm 摸了摸
mls 马拉松
mlv 面临着
mlw 马拉维
mly 没理由
mlz 仫佬族
mmb 没明白
mme 面额
mmf 免费
mmg 绵亘
mmi 毛毛虫
mmj 面积
mmp 面庞
mmq 面前
mmr 面容
mmz 面子
mnb 秒表
mnh 慕尼黑
mnl 马尼拉
mnt 苗条
mnv 瞄准
mnx 描写
mny 木乃伊
moi 摸出
mok 模块
mop 抹平
moq 默契
mor 默认
mot 模特
mox 模型
mpd 灭顶
mpj 灭绝
mpt 孟婆汤
mpu 蔑视
mpz 灭族
mqd 马其顿
mqg 没去过
mql 没钱了
mqw 谬误
mqx 明确性
mqz 煤气灶
mrb 明人不说暗话
mre 美人儿
mrj 美人计
mrl 没人理
mrr 毛茸茸
mrx 没人性
msb 慢三步
msl 忙死了
msw 没所谓
mtd 没听懂
mtg 没听过
mth 满堂红
mti 摩托车
mtj 没听见
mtl 摩天轮
mtq 没听清
mtr 木头人
mtt 慢吞吞
mtu 没听说
mtx 满天星
mty 猫头鹰
mui 牧场
mul 目录
mup 木牌
muq 母亲
mur 陌生人
mut 木头
mux 母校
muy 模样
mve 没准儿
mvh 民主化
mvj 没主见
mvl 命中率
mvm 没这么
mvp 免战牌
mvv 没找着
mvw 没指望
mvx 毛主席
mvy 没注意
mwf 没法
mwi 美钞
mwl 魅力
mws 美色
mwx 没戏
mwz 妹子
mxb 慢性病
mxd 没想到
mxg 没想过
mxp 明信片
mxq 没兴趣
mxr 某些人
mxu 每小时
mxv 明细账
mxy 莫须有
mxz 慢性子
mym 摸一摸
myc 每一次
myd 慢一点
myf 每一份
myg 每一个
myi 梦一场
myj 没意见
myk 每一刻
myl 没有了
myn 每一年
myp 慢一拍
mys 没意思
myt 每一天
myu 名义上
myv 每一种
myw 每一位
myx 每一项
myy 慢悠悠
myz 牡羊座
mzd 毛泽东
mzg 满足感
mzh 谋划
mzj 某件
mzl 满足了
mzm 没怎么
mzn 某年
mzq 谋求
mzu 谋杀
mzv 某种
maa 马鞍
mar 骂人
mdn 卖弄
mds 麦穗
meb 墨尔本
mfi 门窗
mft 门庭
mgn 猛男
mgt 莫管他人瓦上霜
mhs 忙死
mii 秘传
mir 迷人
mjb 漫步
mjk 满口
mka 明暗
mni 妙处
mnj 妙计
mnp 苗圃
mnq 妙趣
mnw 喵呜
mpi 灭虫
mpm 灭门
mpw 灭亡
mrq 盲人骑瞎马
mry 美人鱼
mvs 满招损，谦受益
mwk 没胃口
myb 每一步
mzb 某部
mzc 某次
mzf 谋反
mzp 满嘴跑火车
mzt 某天
mzw 某位
mzx 某些
mos ??
nah 那好
nam 那么
naq 拿起
nbd 弄不懂
nbg 拗不过
nbi 难不成
nbj 那不就
nbq 弄不清
nbn 能不能
nbq 南半球
nbu 那不是
nbv 耐不住
nbz 牛鼻子
ncg 脑梗
nch 脑海
ncl 弄错了
ncv 闹钟
ndb 脑电波
ndf 奶粉
ndg 脑袋瓜
ndh 奈何
ndi 奶茶
ndj 耐久
ndk 耐看
ndl 拿到了
ndt 奶糖
ndy 耐用
ndz 奶嘴
nfh 嫩滑
nfl 嫩绿
nfm 哪方面
nfn 嫩嫩
nga 尼姑庵
ngd 能动
ngc 哪根葱
ngf 能否
ngg 能够
ngl 能力
ngn 能耐
ngu 能说
ngy 能用
ngz 那个字
nhl 拿回来
nhe 那会儿
nhh 黏糊糊
nhn 囔囔
nhq 奈何桥
nhv 囊肿
nig 尼姑
nih 你好
nii 昵称
nil 拿出来
nim 你们
nip 农产品
niv 逆转
niw 腻歪
njb 南北
njf 南方
njh 那句话
njj 牛角尖
njl 凝聚力
njp 男排
njr 男人
njv 南极洲
njw 难忘
njx 男性
njz 男子
nkj 凝聚
nkt 脑壳痛
nku 凝视
nkv 凝重
nkw 凝望
nkx 宁夏
nky 宁愿
nld 哪来的
nli 酿成
nlj 娘家
nll 年利率
nlm 娘们
nlt 娘胎
nlz 娘子
nmb 年报
nmd 那么多
nmg 内蒙古
nml 年龄
nmn 年内
nmq 年轻
nmv 南美洲
nmy 脑膜炎
nmz 脑门子
nni 鸟巢
nnj 尿急
nnk 鸟瞰
nnl 努努力
nnn 尿尿
nnr 鸟人
nny 鸟语
nod 挪动
now 挪威
nph 啮合
npi 孽畜
npl 拿破仑
npq 牛脾气
npr 嗫嚅
nps 捏碎
npu 哪怕是
npx 牛皮癣
nqb 牛逼
nqd 纽带
nqg 牛股
nqh 年轻化
nqi 牛叉
nqk 扭亏
nql 哪去了
nqp 牛皮
nqu 牛市
nqv 扭转
nqy 纽约
nre 尼日尔
nrh 暖和
nrl 暖流
nrm 牛肉面
nrr 暖融融
nrs 暖色
nry 暖意
nsc 农村
nsl 农历
nsm 农民
nsn 浓浓
nsq 弄清
nss 浓缩
nsv 浓妆
ntd 虐待
ntl 那条路
ntx 虐心
nuh 怒火
num 怒骂
nur 纳税人
nus 鸟兽散
nuv 逆时针
nux 奴性
nuy 奴役
nuz 努嘴
nvb 女伴
nvd 哪知道
nve 女儿
nvg 女工
nvh 女孩
nvl 女郎
nvp 女仆
nvq 女权
nvu 女生
nvw 闹着玩
nvy 乃至于
nvz 女子
nwt 内退
nwb 内部
nwd 内地
nwg 内功
nwh 内涵
nwi 内衬
nwj 内疚
nwm 内幕
nwp 内聘
nww 内外
nwx 内心
nwy 内衣
nwz 内在
nxb 脑细胞
nxg 那些个
nxl 纽西兰
nxu 脑血栓
nxz 那小子
nyd 哪一点
nyf 年夜饭
nyg 哪一个
nyk 哪一款
nyr 年月日
nyv 哪一种
nyw 哪一位
nzl 拿走了
nzh 男子汉
nzj 娘子军
nzk 牛仔裤
nzw 农作物
nkc 苧
nai 拿出
naz 拿走
ncc 脑残
ncr 恼人
ncy 挠痒
ncz 脑子
ndp 奶瓶
ned 男儿当自强
nex 男儿膝下有黄金
nev 哪吒
nfb 嫩白
nfc 嫩草
ngh 能耗
ngj 能见
ngt 哪管他人瓦上霜
ngx 能行
nhb 那还不错
nis 泥塑
nje 男儿
njs 南宋
nkg 凝固
nkl 凝练
nlk 哪凉快哪呆着去
nlq 娘亲
nmw 年尾
nne 鸟儿
nnf 鸟粪
nnh 尿壶
nnm 鸟鸣
noi 挪出
npg 孽根
npp 涅槃
nqa 纽埃
nqe 牛耳
nqt 扭头
nqw 牛蛙
nqz 牛仔
nrd 暖冬
nrf 暖风
nri 暖床
nrj 暖脚
nrn 暖暖
nrp 男人婆
nrq 暖气
nsg 弄个
nsj 农家
nst 农田
nsx 农闲
nsz 弄脏
ntj 疟疾
ntu 虐杀
nub 奴婢
nuc 奴才
nuf 怒放
nui 怒斥
nup 奴仆
nuu 怒视
nvc 女厕
nvf 女方
nvn 女奴
nvr 女人
nvs 女色
nvt 女童
nwf 内附
nwr 内容
nxn 那些年
nyh 哪一回
nzb 脑子不好使
nsy ??
ogt 欧共体
ogn 嗯呐
ogh 嗯哼
ogo 嗯嗯
ooh 哦豁
opk 欧佩克
orx 偶然性
ouf 藕粉
oug 讴歌
oum 欧盟
ouu 偶数
ogk 嗯
oue 偶尔
oup 藕片
ouq 怄气
ous 藕丝
ouh ??
pad 爬到
pai 爬虫
pap 啪啪
paq 爬起
pax 趴下
pay 怕痒
pbc 拼凑
pbg 皮包骨
pbh 贫寒
pbi 品尝
pbj 拼接
pbl 跑不了
pbp 怕不怕
pbq 贫穷
pbs 拼死
pbt 拼图
pby 拼音
pbz 贫嘴
pcc 泡菜
pci 跑车
pcj 跑进
pcl 跑了
pcm 泡沫
pct 跑腿
pcu 抛售
pcv 炮制
pcw 跑完
pcy 泡影
pdb 跑单帮
pdh 排行
pdj 排挤
pdl 排列
pdm 排名
pdn 排尿
pdq 派遣
pdt 派头
pdu 排水
pdw 排位
pfb 皮肤病
pff 喷发
pfh 喷火
pfj 盆景
pfm 平方米
pfq 喷泉
pft 喷嚏
pfu 喷射
pfw 喷雾
pfx 喷血
pfy 喷涌
pgb 碰壁
pgg 捧哏
pgj 碰见
pgl 蓬莱
pgp 澎湃
pgq 碰巧
pgr 烹饪
pgs 蓬松
pgy 朋友
pgz 泡个澡
phb 排行榜
phh 胖乎乎
phm 平衡木
phn 胖妞
pht 旁听
phv 旁证
phx 破坏性
pic 批次
pig 屁股
pih 癖好
pil 批量
piq 脾气
pix 平常心
pjg 判官
pjh 盘活
pjj 判决
pjl 破纪录
pjs 盘算
pjw 盼望
pjx 盘旋
pjy 攀岩
pkf 平凡
pkg 苹果
pkh 平衡
pki 平常
pkl 评论
pkp 评判
pks 平素
pkv 凭证
pkx 评选
pkz 瓶子
plh 漂亮话
plm 拼了命
plp 拍了拍
plt 跑龙套
plu 泼冷水
pmb 偏不
pmd 片段
pmf 篇幅
pmg 偏高
pmi 偏差
pmj 偏见
pmk 贫民窟
pml 偏离
pmt 平面图
pmu 偏少
pmx 偏向
pnb 漂泊
pnf 漂浮
pnh 飘忽
pnj 票据
pnl 漂亮
pnq 剽窃
pnu 票数
pnz 飘走
pog 破格
poh 破坏
poi 破产
pos 破碎
pox 婆媳
poy 迫于
ppj 瞥见
ppp 啪啪啪
ppr 飘飘然
pql 爬起来
pqu 喷气式
pqx 迫切性
prl 平日里
pru 譬如说
psl 蒲松龄
ptg 葡萄干
pth 普通话
ptj 葡萄酒
ptl 泡汤了
ptr 普通人
ptt 葡萄糖
ptu 普陀山
ptx 排他性
pty 葡萄牙
pug 铺盖
pui 普查
pup 铺平
puq 谱曲
pus 菩萨
puu 朴实
puv 普照
pux 普适性
pvh 破折号
pvp 怕只怕
pvy 偏重于
pwb 配备
pwh 配合
pwi 赔偿
pwl 赔了
pwq 赔钱
pwu 配上
pwv 配置
pwx 抛物线
pwz 赔罪
pxb 培训班
pxf 培训费
pxp 拍胸脯
pxx 平行线
pxy 偏向于
pyh 鄱阳湖
pyp 拼一拼
pyq 朋友圈
pzm 剖面
pag 爬过
pah 怕黑
par 怕人
pas 怕死
pbr 聘任
pcn 泡妞
pcs 抛洒
pcx 抛下
pda 拍案
pdg 排骨
pds 派送
pdy 排演
pfg 喷灌
pfs 喷洒
phc 旁侧
php 胖胖
phr 旁人
piz 痞子
pjc 盘存
pjk 盘亏
pjn 叛逆
pjq 攀亲
pjr 盘绕
pma 偏爱
pmw 片尾
png 飘过
pnp 飘飘
pnr 飘然
pnv 飘着
pnw 票务
poa 破案
poc 破财
pon 婆娘
poq 迫切
ppk 撇开
ppx 撇下
pue 普洱
pwc 配菜
pwg 配股
pwp 陪陪
pxh 偏向虎山行
pxr 皮笑肉不笑
pym 便宜没好货
pyw 便宜无好货
pzk 剖开
pzx 剖析
qa 亲爱的
qad 亲爱的
qbg 气不过
qbh 侵害
qbl 去不了
qbp 钦佩
qbt 丘比特
qbv 却不知
qby 亲眼
qdf 清道夫
qdh 千岛湖
qdl 取得了
qdi 气垫船
qdq 瞧得起
qdv 期待着
qdx 确定性
qfb 全封闭
qfh 千分号
qfq 潜伏期
qfv 千分之
qfw 全方位
qfx 启发性
qgd 穷光蛋
qgg 气鼓鼓
qgj 缺根筋
qgl 奇怪了
qgq 曲棍球
qgx 全国性
qgz 潜规则
qhc 青花瓷
qhd 秦皇岛
qhh 气呼呼
qhj 前后脚
qhl 亲和力
qht 秋海棠
qhu 青海省
qhw 氰化物
qjc 前几次
qjd 旗舰店
qjf 全家福
qjg 前几个
qjj 清洁剂
qjl 请见谅
qjm 前几名
qjn 前几年
qjp 全键盘
qjr 前几日
qjt 前几天
qjy 取决于
qjz 前脚走
qyw 前一晚
qjx 请教下
qkk 情况
qkm 清明
qkt 晴天
qkz 清早
qll 强烈
qlq 强求
qlu 强势
qmg 牵挂
qmk 乾坤
qmm 前面
qmw 千万
qnd 敲定
qnh 巧合
qnk 翘课
qnp 俏皮
qnt 桥头
qnv 敲诈
qpd 切断
qpg 切割
qph 俏皮话
qpi 切除
qpk 切开
qpm 且慢
qpp 轻飘飘
qps 切碎
qpy 惬意
qpz 茄子
qqf 秋风
qql 丘陵
qqs 秋色
qqx 求学
qqy 球员
qrf 拳法
qrg 劝告
qrh 权衡
qrp 全屏
qrq 全球
qrz 圈子
qsj 穷尽
qsk 穷困
qsl 气死了
qsu 起诉书
qtg 缺钙
qtk 缺口
qtn 却能
qtq 青铜器
qtr 确认
qtw 缺位
qty 却又
qtz 确凿
quf 区分
qug 去过
qus 去死
quz 取走
qvd 起征点
qvf 区政府
qvg 敲竹杠
qvj 起重机
qvn 青壮年
qvs 清真寺
qvt 穷折腾
qvx 强制性
qvy 求知欲
qvz 牵着走
qwm 区位码
qwv 期望值
qxh 情绪化
qxl 取消了
qxn 前些年
qxq 恰恰
qxr 恰如
qxs 恰似
qxt 前些天
qxv 掐住
qyb 晴雨表
qyc 去一次
qyd 前一段
qyf 七月份
qyl 强有力
qym 群名
qyq 瞧一瞧
qys 清一色
qyt 群体
qyu 潜意识
qyv 群众
qzb 签字笔
qzd 全自动
qzy 起作用
qcl 青菜萝卜各有所爱
qdn 千叮咛万嘱咐
qfn 巧妇难为无米之炊
qgn 清官难断家务事
qjs 千金散尽还复来
qkn 青年
qls 千里送鹅毛
qni 翘楚
qpa 窃案
qpn 怯懦
qpw 切勿
qqe 蛐蛐儿
qqo 求偶
qre 全额
qsd 穹顶
qsr 穷人
qss 穷酸
qsy 穷游
qtd 缺点
qtj 钱塘江
qtl 确立
qts 缺损
qtv 确诊
qxz 卡子
qyo 群殴
qzx 擒贼先擒王
rbd 容不得
rbi 认不出
rbk 人不可貌相，海水不可斗量
rbl 饶不了
rbq 惹不起
rbr 热不热
rbv 忍不住
rbx 容不下
rcd 绕道
rck 绕开
rcl 扰乱
rcq 绕圈
rcv 绕着
rcx 绕行
rcy 绕远
rdy 热带鱼
rdh 惹的祸
